"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","42","1","2","10","44","9","4","3","8","0","0","4","1","1","0","0","0","0","1","0","","","","","",""
"区南部","55","2","5","7","68","2","2","4","7","2","2","1","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","42","0","1","6","49","8","0","5","3","1","3","2","0","0","0","2","0","0","0","0","","","","","",""
"区西部","56","1","0","9","59","8","0","1","8","0","0","5","2","0","0","1","0","0","0","0","","","","","",""
"区西北部","58","0","0","5","35","15","0","4","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","65","0","2","12","30","8","0","1","4","2","1","1","1","0","0","1","0","0","2","0","","","","","",""
"区東部","47","1","3","18","29","12","1","0","5","1","1","6","0","0","0","3","0","0","0","0","","","","","",""
"西多摩","27","0","0","1","6","5","1","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","75","0","2","24","62","12","2","6","17","0","0","11","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","21","0","6","2","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","22","0","0","1","17","3","0","0","3","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","26","1","1","8","32","4","0","0","4","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","545","6","22","104","438","87","10","25","65","6","7","36","5","1","0","11","0","0","4","0","","","","","",""
