"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","28","9","0","3","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","2"
"中央区","35","5","0","10","13","41","1","1","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","79","19","0","18","21","43","8","4","0","2","0","0","2","0","0","0","0","0","1","0","0","2","6","9","6","0","1","1","1"
"新宿区","128","15","0","20","17","36","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","1","5","12","8","2","2","2","2"
"文京","89","24","1","16","30","5","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","6","7","4","1","1","1","1"
"台東","71","2","0","23","29","59","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","111","43","0","16","16","15","0","0","0","2","0","0","0","0","0","0","2","0","2","0","0","6","2","8","5","1","1","1","1"
"江東区","181","16","0","19","45","76","1","3","1","3","0","1","0","0","0","2","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","129","15","1","18","23","36","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","60","9","0","6","30","19","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","251","50","0","57","65","114","2","5","1","2","1","2","2","0","0","2","0","0","0","0","0","3","1","21","13","2","1","1","1"
"世田谷","264","46","0","27","102","115","7","2","0","1","2","1","0","0","0","4","0","0","0","0","0","3","1","23","15","2","2","2","2"
"渋谷区","43","11","0","8","3","26","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","7","4","1","1","1","1"
"中野区","254","19","2","13","67","84","1","7","0","2","0","0","1","1","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","207","23","0","18","30","81","4","4","0","3","0","0","0","0","0","0","0","0","1","0","1","2","13","17","11","1","2","2","2"
"池袋","142","29","0","5","11","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","163","26","0","39","35","52","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","156","10","0","38","25","56","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","203","30","0","30","25","71","2","1","2","1","0","0","0","0","0","5","0","0","0","0","0","5","0","16","10","2","1","1","1"
"練馬区","299","36","1","35","42","91","5","7","0","6","1","1","2","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","248","26","0","71","53","89","1","1","1","3","0","0","0","1","0","5","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","251","26","0","12","52","48","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","3","13","8","1","1","1","1"
"江戸川","357","34","0","103","104","122","4","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","495","47","0","80","94","119","5","31","0","0","0","3","0","0","0","3","0","0","0","0","0","1","0","18","11","2","1","1","1"
"町田市","223","13","0","15","42","62","1","5","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","151","46","0","5","25","15","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","1"
"南多摩","242","10","0","20","10","36","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","313","31","0","42","76","50","0","9","0","5","0","0","0","0","0","1","0","0","0","0","0","1","0","21","14","2","1","1","1"
"多摩府中","525","54","0","71","147","146","8","2","2","7","3","2","3","0","0","2","0","0","2","0","0","5","5","33","21","3","3","3","3"
"多摩小平","492","59","0","110","158","145","2","11","1","10","0","0","1","0","0","3","0","0","0","0","0","8","3","22","14","2","2","2","2"
"島しょ","69","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","6259","784","5","948","1397","1876","57","118","10","64","10","12","12","2","0","37","2","0","6","0","1","39","56","415","261","39","25","25","25"
