"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","2","0","0","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","12","10","2","0","52","7","1","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","26","12","3","0","105","19","6","1","10","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
"2歳","35","4","2","3","77","24","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","59","1","1","8","79","21","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","64","2","1","16","78","21","0","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"5歳","57","0","2","12","63","14","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","67","1","2","9","45","7","0","2","0","0","0","0","0","8","0","0","0","0","0","0","1","0","0"
"7歳","68","0","1","10","47","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"8歳","69","0","0","11","35","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","45","0","2","6","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","124","0","0","5","86","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15〜19歳","24","0","0","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","141","2","3","9","277","1","1","0","0","1","0","0","0","2","0","0","0","2","0","0","0","0","0"
"30〜39歳","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"40〜49歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1066","34","19","93","997","130","11","14","30","1","0","0","0","16","4","0","0","10","0","0","2","0","0"
