"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","10","9","34","2","182","7","10","0","30","5","3","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","1","17","21","53","5","158","0","3","0","51","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","5","33","54","3","170","4","3","0","32","1","3","0","0","4","0","1","0","0","0","0","","","","","",""
"区西部","0","2","7","16","36","2","138","3","9","0","32","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","2","0","5","22","44","4","236","14","8","0","33","9","0","0","0","3","0","0","0","1","0","0","","","","","",""
"区東北部","0","2","7","29","53","5","177","4","10","1","45","6","1","0","0","2","0","0","3","1","0","0","","","","","",""
"区東部","0","8","6","24","95","5","220","7","10","0","57","22","5","0","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","0","0","5","2","5","0","45","3","5","0","9","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","8","35","89","11","303","8","11","3","36","10","6","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","30","2","93","8","0","0","20","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","8","11","37","4","134","6","10","4","36","2","2","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","8","46","45","1","152","5","4","0","29","3","2","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","14","87","259","575","44","2009","69","83","8","410","63","26","1","0","20","0","1","4","2","0","0","","","","","",""
