"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","6","2","2","9","5","7","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","4","1","4","5","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","1","0","1","5","4","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","4","2","2","7","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","13","1","0","3","1","7","0","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","5","1","4","20","5","6","0","3","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","1","15","1","10","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","0","3","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","11","2","10","42","2","12","2","3","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","10","2","4","24","7","7","4","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","3","2","3","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","2","0","2","7","3","4","0","3","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"杉並","0","1","0","4","16","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","5","1","1","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","2","0","3","16","2","1","1","5","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","7","3","7","11","1","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","7","2","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","0","4","1","2","22","1","14","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","5","3","5","24","8","8","0","5","0","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","3","0","0","21","0","5","2","2","0","3","2","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","0","4","8","9","21","2","4","2","6","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","9","0","16","28","7","8","0","3","0","2","2","3","1","0","1","0","0","0","0","0","","","","","",""
"町田市","0","1","0","7","16","5","3","0","3","0","5","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","0","6","1","4","0","1","0","0","2","1","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","8","0","10","9","9","6","0","4","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","7","1","9","12","2","9","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","12","2","27","17","10","15","0","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","22","13","10","25","5","15","3","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","149","44","139","398","92","184","15","83","0","34","19","12","1","0","2","0","0","4","0","0","","","","","",""
