"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","270","5","1","27","68","8","1","2","5","1","0","0","1","1","0","1","0","0","1","0","1","","","","","",""
"区南部","301","7","1","22","110","6","3","3","10","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","330","5","0","23","76","10","4","0","8","0","1","2","1","1","0","2","1","0","1","0","1","","","","","",""
"区西部","333","1","0","17","78","4","1","2","8","0","0","2","0","1","0","0","0","0","2","0","5","","","","","",""
"区西北部","493","1","2","23","131","9","0","1","1","1","1","1","3","0","0","1","0","0","2","0","3","","","","","",""
"区東北部","513","2","4","14","132","11","2","2","7","0","0","5","1","1","0","3","0","0","3","2","8","","","","","",""
"区東部","451","6","8","30","121","13","3","1","7","0","0","4","1","1","0","0","0","1","0","0","1","","","","","",""
"西多摩","153","0","1","4","22","4","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","623","4","5","74","147","17","2","1","7","0","1","5","1","0","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","247","4","3","18","44","9","0","1","3","0","0","2","0","0","0","0","1","0","0","0","1","","","","","",""
"北多摩南部","365","2","1","23","76","7","0","0","3","0","0","3","2","0","0","0","0","0","2","0","5","","","","","",""
"北多摩北部","312","1","10","20","45","5","0","1","9","1","0","0","2","0","0","1","0","0","1","0","2","","","","","",""
"島しょ","12","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4403","38","36","295","1052","107","16","14","69","3","3","27","13","6","0","8","2","1","12","2","31","","","","","",""
