"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","33","36","13","25","0","0","19","9","0","",""
"区南部","3","0","1","3","0","0","3","0","0","",""
"区西南部","6","2","0","0","0","0","3","0","0","",""
"区西部","33","19","25","10","0","9","32","4","1","",""
"区西北部","14","4","8","10","0","0","4","3","0","",""
"区東北部","0","0","0","1","0","0","7","9","0","",""
"区東部","15","3","1","11","0","0","3","7","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","18","10","0","",""
"北多摩北部","0","0","0","0","0","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","64","48","60","0","9","89","43","1","",""
