"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","13","0","1","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","1","0","0","1","47","1","3","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","4","5","2","13","51","5","1","0","1","0","0","0","0","1","0","0","0","4","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","2","0","0","1","91","2","0","0","0","0","0","1","0","4","0","0","0","1","0","0","2","0","0","7","6","2","2","0","0"
"文京","0","0","0","1","39","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","3","1","1","0","0"
"台東","0","1","0","1","66","6","4","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","2","6","0","4","61","10","2","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","1","0","0","1","107","6","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","7","0","1","7","166","16","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","1","41","4","2","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","13","0","14","5","194","13","9","1","8","0","0","0","0","13","1","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","3","0","0","3","145","13","9","1","3","0","0","0","0","7","0","1","0","0","0","1","0","0","0","9","8","0","2","0","0"
"渋谷区","2","0","1","2","75","4","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","3","0","0","5","114","15","6","5","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","21","0","0","8","117","8","2","0","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","1","0","0","30","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","20","0","0","4","99","14","0","2","9","0","0","2","0","9","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","6","4","60","2","8","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","1","0","0","0","69","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","6","0","1","0","0"
"練馬区","11","0","0","17","97","6","1","2","4","0","0","1","0","1","1","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","1","0","0","4","63","18","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","2","0","0","2","70","13","2","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","5","2","3","10","119","7","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","0","0","0","14","5","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"町田市","2","1","1","4","177","11","0","0","1","0","0","0","0","7","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","16","0","0","4","83","8","5","0","1","0","0","0","0","32","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","0","1","0","0","51","5","2","1","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","7","0","0","1","30","8","3","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","4","0","0","5","121","7","1","4","4","0","0","0","0","12","0","0","0","2","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","2","6","7","13","166","10","5","3","7","0","0","2","1","2","0","2","0","0","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","132","23","35","121","2578","237","78","28","68","3","1","7","4","131","4","4","0","11","0","1","4","0","0","178","142","14","25","0","0"
