"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","3","4","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","4","50","3","7","8","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","3","1","2","24","32","2","4","7","5","0","1","0","0","0","0","0","0","3","0","0","0","9","6","0","1","1","0"
"新宿区","5","7","3","21","47","1","3","2","2","0","0","0","3","0","0","0","0","1","0","0","0","12","8","1","2","2","0"
"文京","0","0","0","16","32","1","10","3","3","0","0","0","1","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","9","18","89","0","3","6","2","0","0","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","4","0","3","19","1","12","7","2","0","0","0","0","0","0","0","0","2","0","0","0","8","5","1","1","1","0"
"江東区","3","3","3","26","150","8","12","19","7","0","1","3","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","8","0","3","9","68","5","4","16","2","1","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","2","1","10","45","1","8","8","2","0","0","0","0","0","1","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","13","3","12","29","146","3","19","8","5","2","0","3","0","0","6","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","25","1","5","32","106","5","22","22","5","2","0","3","0","0","1","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","1","0","0","4","24","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","33","3","4","31","68","3","19","8","3","0","1","0","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","1","3","0","12","52","3","15","11","5","0","0","0","0","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","0","1","1","2","15","1","1","4","1","4","0","0","0","0","2","0","0","1","0","0","0","7","4","1","1","1","0"
"北区","14","0","0","14","39","2","5","15","6","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","5","4","6","30","37","0","13","2","6","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","2","0","1","6","42","4","8","18","1","0","0","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","8","2","3","52","111","7","12","8","6","1","1","3","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","2","3","5","25","119","2","15","11","6","1","0","1","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","18","0","1","28","63","2","13","7","4","4","2","1","0","0","0","0","0","2","0","0","0","13","8","1","1","1","0"
"江戸川","2","1","11","37","120","4","11","18","8","2","2","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","11","13","45","102","7","6","59","9","0","1","3","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","0","0","21","87","16","12","12","4","0","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","8","2","1","21","12","2","3","22","5","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","3","0","0","22","40","6","11","10","2","1","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","24","1","0","50","38","3","21","12","3","0","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","8","4","13","76","138","14","11","45","11","5","0","2","0","0","0","0","0","0","0","0","0","32","20","3","3","3","0"
"多摩小平","9","10","6","98","118","7","21","47","14","2","1","1","0","0","0","0","0","0","0","1","0","23","15","2","2","2","0"
"島しょ","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","208","66","103","770","2013","113","303","417","131","25","14","22","4","0","15","0","0","10","0","1","0","417","262","38","25","25","0"
