"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","1","3","0","0","7","0","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"〜1歳","2","6","15","0","0","39","3","49","3","11","0","1","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","11","4","12","5","6","99","2","266","10","27","6","0","1","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","14","4","13","6","9","54","1","221","25","16","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"3歳","9","2","5","5","20","56","2","212","32","5","5","0","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"4歳","16","5","2","4","34","50","3","231","45","3","3","1","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","19","2","0","3","38","51","3","182","58","0","5","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","19","5","0","4","58","48","5","153","55","0","2","1","0","1","0","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","9","1","0","1","56","36","4","89","23","0","1","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","21","2","0","1","34","27","7","75","29","0","1","1","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","19","6","1","0","28","39","10","45","28","0","0","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","101","24","1","2","63","78","9","68","16","0","1","0","1","0","0","1","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","62","26","0","0","8","16","1","8","0","0","0","0","0","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","29","50","0","0","17","50","4","17","0","0","0","0","0","0","0","3","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","35","52","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","40","56","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","1","3","0","0","0","0","0","1","0","0","0","3"
"50〜59歳","43","74","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"60〜69歳","11","34","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","3","1","5"
"70〜79歳","6","40","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","12"
"80歳以上","1","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","0","0","0","0","0","1","0","0","2","29"
"合計","468","432","52","31","371","650","54","1626","324","62","24","8","10","2","0","15","0","1","100","1","0","4","69","0","0","1","0","0","3","1","5","3","62"
