"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","5","7","30","5","21","4","8","0","42","4","0","1","0","2","0","0","0","0","0","","","","","",""
"区南部","1","3","19","23","73","14","4","3","13","1","36","8","4","0","0","3","0","0","0","0","0","","","","","",""
"区西南部","0","0","2","25","74","10","25","16","4","0","26","1","1","0","0","6","0","1","1","0","0","","","","","",""
"区西部","1","3","1","23","47","6","1","2","8","0","37","1","0","3","0","1","0","0","3","0","0","","","","","",""
"区西北部","0","1","3","27","70","13","5","1","14","4","89","1","2","0","0","1","0","0","2","0","0","","","","","",""
"区東北部","0","1","19","22","108","11","10","1","9","0","72","2","2","0","0","1","0","0","1","0","0","","","","","",""
"区東部","0","4","18","26","111","7","11","2","15","1","69","4","2","1","0","1","1","0","0","0","0","","","","","",""
"西多摩","0","1","2","6","22","2","1","0","1","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","8","56","144","26","19","5","14","0","83","11","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","3","21","24","2","6","2","8","0","21","7","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","3","23","61","10","1","3","7","0","20","1","1","0","0","2","0","0","0","0","0","","","","","",""
"北多摩北部","0","5","7","24","37","10","4","0","9","1","46","10","1","1","0","1","0","0","3","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","21","90","284","801","117","108","39","110","7","550","50","18","6","0","19","1","1","10","0","0","","","","","",""
