"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","51","11","5","10","133","11","4","0","7","0","0","1","0","4","0","1","0","1","0","0","1","0","0","","","","","",""
"区南部","127","6","4","15","177","11","0","2","4","0","0","3","0","1","2","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","81","3","5","10","96","6","3","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","141","4","2","9","187","10","2","1","4","1","0","1","0","1","1","0","0","3","0","0","4","0","0","","","","","",""
"区西北部","161","0","2","6","99","20","0","1","2","1","0","1","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","83","0","1","31","150","16","1","3","4","0","0","0","0","4","1","0","1","4","0","0","4","0","0","","","","","",""
"区東部","208","8","1","15","207","8","1","1","6","0","0","0","0","4","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","17","2","1","4","27","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","189","11","8","35","248","22","1","5","7","1","0","1","0","1","1","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","30","0","0","1","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","64","0","0","11","57","8","2","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","60","10","2","8","113","4","2","1","2","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1213","55","31","156","1535","120","17","15","41","3","0","9","0","22","6","1","1","17","0","0","9","0","1","","","","","",""
