"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","15","1","0","0","5","10","0","2","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","79","8","0","7","8","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","",""
"新宿区","56","8","0","6","10","11","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","","","","","",""
"文京","85","5","0","5","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","53","3","0","12","7","4","0","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","67","16","0","1","8","4","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","84","10","0","24","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","81","8","0","7","6","9","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","54","5","0","1","4","4","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","204","14","0","21","15","43","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"世田谷","207","19","0","15","23","23","0","10","0","0","1","0","0","0","0","5","0","0","0","0","0","0","1","","","","","",""
"渋谷区","32","5","0","1","3","4","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"中野区","109","8","0","7","28","18","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","103","14","0","7","3","24","0","1","0","2","2","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","52","11","0","5","6","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","187","17","0","10","17","10","2","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","87","6","0","11","4","14","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","146","15","0","8","5","17","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"練馬区","183","22","0","13","15","21","1","5","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","152","11","0","14","21","27","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","119","8","0","10","10","11","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","2","1","","","","","",""
"江戸川","230","21","0","49","56","16","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","318","23","0","15","38","31","1","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"町田市","85","13","0","2","21","15","0","6","1","1","1","1","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","65","11","0","2","8","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","108","12","0","5","5","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","188","21","0","2","27","6","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"多摩府中","492","37","0","16","78","36","4","8","1","2","0","2","0","1","0","0","0","0","0","0","0","3","4","","","","","",""
"多摩小平","321","13","0","38","51","28","1","8","1","3","0","0","0","0","0","3","0","0","0","0","0","1","4","","","","","",""
"島しょ","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3981","374","0","315","501","430","13","90","8","24","16","7","3","3","0","23","1","0","2","0","0","10","27","","","","","",""
