"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","13","8","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","58","7","0","3","28","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"1歳","5","0","1","0","191","35","2","0","12","0","0","0","1","3","0","0","0","0","0","0","0","1","0","0"
"2歳","6","0","1","1","168","20","2","2","1","0","0","2","0","3","3","0","0","0","0","0","0","2","0","0"
"3歳","5","0","0","7","145","31","3","1","1","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0"
"4歳","2","0","4","10","134","29","1","3","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0","0"
"5歳","4","0","0","13","116","28","1","3","0","0","0","1","0","6","0","0","0","0","0","1","0","1","0","0"
"6歳","2","0","0","15","105","15","0","3","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0"
"7歳","8","0","0","11","61","8","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","2","0","0"
"8歳","9","0","0","3","66","8","1","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","3","47","4","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0"
"10〜14歳","28","0","0","4","79","5","1","0","0","0","0","0","3","3","0","0","0","2","0","0","0","0","0","0"
"15〜19歳","5","0","0","1","32","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","18","0","0","3","203","1","0","0","0","0","1","2","1","0","0","0","0","7","0","0","1","1","0","0"
"30〜39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","119","0","6","71","1418","199","12","17","47","0","1","9","6","42","9","2","0","22","0","1","1","9","0","0"
