"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","1","0","0","11","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","7","3","1","4","39","15","0","2","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","10","2","0","5","21","1","0","3","2","0","0","0","0","0","0","4","0","0","2","0","","","","","",""
"文京","3","2","0","4","30","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","11","2","2","3","43","4","0","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","2","1","1","15","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","13","1","0","13","59","6","2","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","28","0","0","8","58","3","0","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","21","3","11","9","74","4","3","11","3","2","0","2","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","17","0","2","3","73","5","1","3","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","4","0","0","2","24","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","1","3","4","37","0","0","2","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"杉並","10","0","0","2","61","2","0","3","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","4","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","14","0","0","1","41","5","0","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","2","2","4","22","5","0","2","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","2","0","0","3","41","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","11","1","1","11","34","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","7","0","7","29","56","7","0","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"葛飾区","11","0","0","3","42","3","1","4","0","0","0","2","0","0","0","0","0","0","6","0","","","","","",""
"江戸川","18","1","0","27","66","7","1","7","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","15","5","0","16","76","16","0","4","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"町田市","10","3","0","13","99","11","0","0","1","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","26","1","0","1","50","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","1","3","29","2","0","0","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","21","0","0","6","15","5","0","4","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","15","1","3","8","52","6","1","2","2","0","0","1","0","0","1","2","1","0","3","0","","","","","",""
"多摩小平","40","20","4","18","59","8","0","3","2","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","346","51","38","201","1258","143","14","63","31","3","2","19","2","1","1","17","1","0","11","0","","","","","",""
