"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","8","0"
"1〜4歳","0","0","0","0","0","0","9","32","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","22","2","1","4","1","0","2","0","0"
"20〜24歳","39","6","8","16","4","0","2","0","0"
"25〜29歳","30","13","12","21","3","0","2","0","0"
"30〜34歳","33","17","13","8","5","0","2","0","0"
"35〜39歳","22","9","10","11","4","1","3","0","1"
"40〜44歳","14","8","3","6","0","0","5","0","0"
"45〜49歳","9","2","4","2","1","2","0","0","0"
"50〜54歳","3","2","0","2","1","0","3","1","0"
"55〜59歳","3","4","2","3","0","0","4","1","0"
"60〜64歳","1","1","1","0","0","2","12","0","1"
"65〜69歳","0","5","0","0","0","2","8","0","0"
"70歳以上","0","1","1","0","0","0","54","1","0"
"合計","176","70","55","73","19","7","119","45","2"
