"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","33","23","3","1","22","150","7","1","10","1","0","0","1","0","0","0","0","0","0","0","0","1","4","","","","","",""
"区南部","27","25","10","4","29","149","4","0","6","2","0","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"区西南部","26","23","6","1","32","128","2","0","8","1","0","0","0","0","0","0","0","0","0","1","0","2","6","","","","","",""
"区西部","28","43","10","0","39","115","6","0","4","1","0","1","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"区西北部","48","60","9","1","45","187","6","1","6","1","0","1","1","0","0","3","0","0","0","0","1","0","1","","","","","",""
"区東北部","32","44","11","5","24","126","13","0","10","2","1","0","0","1","0","3","0","0","0","0","2","0","7","","","","","",""
"区東部","56","47","8","2","41","168","7","1","9","1","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"西多摩","17","11","2","0","4","28","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","36","56","8","2","30","159","6","1","13","3","0","0","0","1","0","2","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","15","19","1","0","17","63","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","54","42","3","0","35","94","11","1","6","2","0","0","1","1","0","0","0","0","1","0","0","3","4","","","","","",""
"北多摩北部","32","36","6","0","28","140","7","0","12","4","0","0","0","0","0","0","0","0","0","0","0","2","3","","","","","",""
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","404","432","77","16","346","1507","71","5","91","19","1","2","3","4","0","10","0","0","1","1","3","9","44","","","","","",""
