"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","15","0","0","21","5","2","1","2","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","33","10","1","72","5","25","0","78","1","58","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","57","26","9","144","8","87","1","85","1","128","2","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","12","23","15","93","10","55","12","19","0","93","5","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","1","17","33","81","20","45","16","1","0","62","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","15","36","68","7","13","27","1","0","35","12","3","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","7","35","66","10","14","15","0","0","23","13","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","7","34","50","6","5","16","1","0","17","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","30","39","2","2","9","0","0","9","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","18","25","0","3","7","0","1","8","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","1","1","16","41","0","4","2","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","20","110","3","3","3","0","3","2","7","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","32","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","4","21","118","1","3","3","0","1","3","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","120","116","268","960","77","261","112","187","7","446","72","25","6","0","24","0","7","5","0","0","0","0","0","0","0","0","0","0"
