"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1〜4歳","0","0","0","0","0","0","6","5","0"
"5〜9歳","0","0","0","0","0","0","1","2","0"
"10〜14歳","1","0","0","0","0","0","4","0","0"
"15〜19歳","11","2","2","1","0","0","0","1","0"
"20〜24歳","42","7","12","20","6","0","0","0","0"
"25〜29歳","42","13","12","23","3","0","0","0","0"
"30〜34歳","22","14","16","11","1","0","0","0","0"
"35〜39歳","17","14","12","13","1","0","1","0","0"
"40〜44歳","18","14","10","6","2","0","2","1","0"
"45〜49歳","8","19","5","6","1","0","2","0","1"
"50〜54歳","5","9","6","4","0","0","0","0","1"
"55〜59歳","8","8","2","1","0","0","2","0","1"
"60〜64歳","4","3","0","1","0","0","5","0","0"
"65〜69歳","2","4","2","1","0","0","2","1","1"
"70歳以上","0","5","1","0","1","0","27","3","1"
"合計","180","112","80","87","15","0","62","13","5"
