"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","2","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","7","0","0","0","0","0","1","0","0"
"20〜24歳","34","3","5","11","1","0","0","0","0"
"25〜29歳","50","7","5","13","1","0","0","0","0"
"30〜34歳","25","9","10","6","1","0","1","0","0"
"35〜39歳","14","7","4","3","0","0","2","0","1"
"40〜44歳","4","1","2","5","1","0","1","0","0"
"45〜49歳","17","5","6","5","0","0","0","1","0"
"50〜54歳","4","7","3","3","0","0","2","0","0"
"55〜59歳","2","0","5","1","0","0","2","2","0"
"60〜64歳","2","2","0","0","0","0","4","0","0"
"65〜69歳","1","0","0","0","0","0","2","0","0"
"70歳以上","2","2","0","0","0","0","26","3","0"
"合計","162","43","40","47","4","0","44","11","1"
