"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","2","0","0","3","7","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","3","2","8","25","0","0","1","3","0","0","0","0","0","0","0","0","0","1","0","1","","","","","",""
"新宿区","5","0","0","6","23","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"文京","1","1","1","1","14","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","7","0","0","3","37","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","2","1","4","7","1","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"江東区","14","1","0","7","51","3","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","4","1","0","8","34","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","1","5","14","55","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","14","4","0","20","52","4","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","7","0","0","1","32","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","0","0","5","35","2","0","0","4","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","1","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","1","0","0","3","18","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","2","2","12","33","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","0","5","3","17","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","","","","","",""
"練馬区","15","0","1","15","56","8","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","3","0","10","54","3","0","1","5","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","2","11","34","3","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","16","1","3","16","52","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","9","0","2","25","56","10","3","0","3","0","0","3","1","1","0","2","0","0","0","0","0","","","","","",""
"町田市","15","0","1","20","71","7","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","0","1","3","19","4","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","3","14","29","5","0","0","6","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","14","3","0","16","55","7","0","1","2","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","16","2","2","16","116","6","0","0","5","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","29","0","2","18","64","1","0","2","2","0","0","0","1","1","0","2","0","0","1","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","238","24","33","263","1080","84","7","9","78","1","1","16","8","4","0","14","0","1","3","0","2","","","","","",""
