"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","10","0","0","7","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","0","11","0","1","33","1","2","0","16","0","1","0","1","0","0","0","0","0","0","0"
"1歳","1","24","4","2","69","11","9","0","15","0","4","0","4","0","0","0","0","0","2","0"
"2歳","1","7","4","5","53","6","8","2","7","0","2","4","1","0","0","0","0","0","2","0"
"3歳","2","6","1","7","31","14","10","0","0","0","2","6","0","1","0","0","0","0","0","0"
"4歳","0","2","4","13","27","17","5","0","0","0","0","11","1","0","0","0","0","0","1","0"
"5歳","1","0","2","15","35","4","7","2","0","0","2","17","0","0","0","0","0","0","0","0"
"6歳","0","0","0","14","24","6","3","1","0","0","1","9","1","1","0","0","0","0","2","0"
"7歳","0","0","1","14","22","2","2","0","0","0","0","4","0","0","0","0","0","0","1","0"
"8歳","0","0","0","3","19","1","2","1","0","0","1","3","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","10","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0"
"10〜14歳","3","0","0","9","32","1","3","1","0","0","0","3","0","0","0","2","0","0","0","0"
"15〜19歳","2","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","0","5","28","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","16","60","16","91","399","65","54","9","38","0","13","60","8","3","0","8","0","0","9","0"
