"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","135","4","1","20","33","2","1","1","2","0","0","0","0","1","0","0","0","5","0","0","0","0","0","","","","","",""
"区南部","208","2","4","25","70","13","0","4","7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","264","0","1","10","44","14","1","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","251","0","0","12","39","9","0","2","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"区西北部","296","0","0","9","32","8","0","2","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","","","","","",""
"区東北部","249","0","0","14","34","15","1","2","4","0","0","1","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","476","1","1","38","36","18","1","6","8","0","0","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","79","0","0","1","19","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","305","1","2","38","28","6","1","2","3","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","126","0","0","1","6","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","185","0","0","2","18","5","0","2","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","162","1","2","16","32","9","1","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2737","9","11","187","391","106","6","33","41","0","1","2","0","14","5","1","0","7","0","0","2","1","0","","","","","",""
