"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","283","5","3","14","82","7","1","1","5","0","0","6","1","0","0","1","0","0","1","1","0","2","","","","","",""
"区南部","347","2","2","28","116","3","0","2","4","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","482","1","3","34","99","3","1","4","7","0","0","2","1","0","0","3","0","0","1","0","0","5","","","","","",""
"区西部","445","5","1","17","89","2","2","5","5","0","0","1","2","1","0","3","0","0","1","0","0","1","","","","","",""
"区西北部","570","5","2","26","105","9","4","1","5","0","0","4","1","0","0","5","0","0","2","0","0","3","","","","","",""
"区東北部","494","5","1","50","125","11","1","8","3","1","0","7","0","0","0","2","0","0","2","0","0","1","","","","","",""
"区東部","533","7","2","47","122","6","0","6","5","0","0","7","2","1","0","1","1","0","1","0","0","0","","","","","",""
"西多摩","135","1","1","16","27","2","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","792","14","2","67","134","4","2","16","8","0","0","10","2","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","263","1","0","23","52","4","0","3","5","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","511","1","3","28","76","5","0","1","4","1","0","9","0","1","0","0","0","0","3","0","0","3","","","","","",""
"北多摩北部","372","5","2","41","62","7","0","3","3","0","0","5","0","1","0","1","0","0","0","0","0","5","","","","","",""
"島しょ","33","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5260","52","22","392","1089","63","11","51","55","2","0","60","9","5","0","19","1","0","11","1","0","21","","","","","",""
