"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","59","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","62","1","0","5","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","131","1","3","7","20","4","2","1","2","0","0","2","0","0","0","0","0","0","1","0","0","2","","","","","",""
"新宿区","133","0","0","5","16","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","","","","","",""
"文京","67","1","1","3","8","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","5","","","","","",""
"台東","108","1","0","3","16","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","154","1","0","7","13","2","0","3","2","0","1","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","209","1","0","14","62","1","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","116","1","0","4","30","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","82","1","1","6","17","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","287","1","4","17","63","4","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","436","1","2","22","67","1","1","4","1","0","0","2","0","1","0","0","0","0","0","0","0","7","","","","","",""
"渋谷区","53","0","0","3","17","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"中野区","173","0","0","9","40","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","184","1","0","6","32","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","64","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","131","0","1","4","22","1","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","133","0","0","12","10","1","0","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","134","0","1","2","21","3","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","","","","","",""
"練馬区","325","0","1","32","39","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","301","1","0","19","51","4","0","5","5","0","0","13","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","213","0","0","19","34","2","0","1","1","0","0","2","1","0","0","2","0","0","0","0","1","6","","","","","",""
"江戸川","352","0","2","34","59","1","1","0","1","0","0","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","378","0","6","20","66","1","0","4","8","0","0","7","0","0","0","0","0","0","3","0","0","0","","","","","",""
"町田市","278","0","0","22","40","1","0","1","2","0","0","6","0","0","0","2","0","0","0","0","0","0","","","","","",""
"西多摩","248","1","1","5","17","1","0","3","2","0","0","4","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","273","1","1","9","17","2","0","1","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","310","0","0","18","31","0","0","0","4","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","473","1","1","25","78","1","0","1","0","1","0","16","1","0","0","0","0","0","0","0","2","6","","","","","",""
"多摩小平","375","0","0","26","43","7","0","5","5","0","0","5","2","0","0","1","0","0","0","0","0","3","","","","","",""
"島しょ","20","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6262","16","25","365","954","53","4","41","61","1","1","85","7","3","0","11","0","0","6","0","4","41","","","","","",""
