"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","6","0","0","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","10","0","0","37","6","1","0","9","0","0","0","0","1","0","2","0","0","0","0"
"1歳","6","14","9","2","74","11","1","3","8","0","0","2","1","0","0","0","0","0","0","0"
"2歳","5","11","5","2","65","11","1","3","1","0","0","0","0","1","0","0","0","0","1","0"
"3歳","17","4","5","5","46","15","2","1","0","1","0","2","0","0","0","0","0","0","0","0"
"4歳","19","0","11","15","48","18","2","3","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","11","0","5","13","44","8","0","4","0","0","0","1","0","0","0","1","0","0","0","0"
"6歳","15","0","0","10","35","8","0","3","0","0","0","3","0","0","0","1","0","0","1","0"
"7歳","13","0","1","19","27","4","0","4","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","8","0","1","5","22","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","14","0","0","7","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","31","0","2","13","60","4","0","2","0","3","0","4","1","0","0","0","0","0","0","0"
"15〜19歳","19","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","70","0","0","5","76","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0"
"30〜39歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","315","45","39","97","571","89","8","24","19","4","1","17","2","2","0","14","0","0","2","1"
