"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","2","0","9","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","3","0","2","2","0"
"中央区","2","0","2","7","8","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","2","3","9","13","27","10","9","0","4","0","0","2","0","2","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","0","6","13","34","5","0","0","5","0","0","1","0","1","0","0","0","0","0","0","0","12","8","1","2","2","0"
"文京","4","0","2","7","25","17","13","0","6","0","0","1","0","0","0","2","0","0","0","0","0","6","4","1","1","1","0"
"台東","11","3","2","5","48","3","6","0","3","0","0","2","1","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","5","1","1","3","6","5","2","0","6","0","0","2","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","6","0","4","34","112","11","11","1","14","0","0","3","4","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","5","0","4","12","64","7","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","7","11","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","8","2","29","39","141","9","1","10","8","0","4","2","3","0","0","2","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","1","4","14","67","117","15","3","0","8","0","3","5","3","0","0","2","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","1","0","1","3","13","1","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"中野区","3","0","0","8","19","10","2","1","4","0","3","1","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","3","0","2","20","58","5","1","1","6","0","0","3","0","0","0","0","0","0","0","0","0","15","10","1","1","1","0"
"池袋","6","0","6","2","26","8","2","0","2","0","3","0","0","0","0","2","0","0","0","0","1","8","5","1","1","1","0"
"北区","4","0","0","5","33","4","6","0","15","0","1","3","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","7","0","4","26","26","14","2","0","13","0","0","1","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","10","2","4","13","27","8","1","0","4","0","0","3","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","1","0","15","39","80","19","3","0","10","0","0","6","1","0","0","4","0","0","0","0","0","21","13","2","0","0","0"
"足立","9","2","26","21","127","15","4","7","10","0","4","6","0","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","5","1","2","16","65","6","0","0","6","0","2","3","3","0","0","1","0","0","3","0","0","12","7","1","1","1","0"
"江戸川","2","0","12","47","87","7","1","0","14","0","0","2","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","15","2","12","71","121","16","8","2","11","0","1","1","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","0","4","70","108","22","1","4","13","0","2","2","2","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","5","0","8","8","32","4","1","0","7","0","0","2","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","6","0","4","25","99","10","10","4","10","0","3","4","0","0","0","1","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","6","2","3","20","54","19","10","1","12","0","1","3","0","0","0","1","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","15","0","10","77","127","36","9","2","24","0","0","5","0","0","0","0","0","0","2","0","0","32","20","3","3","3","0"
"多摩小平","3","1","38","63","116","15","11","1","22","0","3","2","3","1","0","2","0","0","1","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","148","23","226","741","1820","304","123","39","248","0","30","65","23","5","1","19","0","1","7","0","1","414","262","38","25","25","0"
