"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","0","0","2","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","2","1","4","13","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","7","5","18","0","6","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","15","1","3","12","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","2","3","1","2","12","0","1","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","2","0","6","22","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","1","1","9","13","0","1","0","2","0","2","1","1","0","0","0","0","0","2","0","0","0","","","","","",""
"江東区","5","16","0","10","37","2","3","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","4","25","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","5","19","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","12","16","4","15","52","6","3","3","5","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","20","5","8","9","68","8","6","9","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","1","1","1","7","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","1","2","2","3","25","7","5","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","5","1","12","25","3","3","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","2","0","3","3","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","11","4","2","6","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","12","3","4","15","2","0","5","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","2","1","0","3","20","2","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","7","0","15","30","5","7","2","7","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","7","7","7","9","54","5","2","2","5","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","4","33","4","7","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","30","3","5","23","60","0","4","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","12","2","29","35","2","1","6","6","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","13","0","4","32","42","5","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","4","0","3","12","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","7","1","17","21","4","3","5","3","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","4","6","0","26","31","7","6","3","7","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","8","7","6","18","49","10","3","1","7","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","7","18","9","31","23","10","4","6","9","0","1","1","0","0","0","0","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","153","159","64","309","789","98","77","82","89","4","12","26","4","1","0","7","0","0","5","0","0","0","","","","","",""
