"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","20","6","4","9","282","18","0","3","6","0","0","1","0","0","0","2","0","0","1","0","0","0","","","","","",""
"区南部","19","13","2","17","346","18","3","12","1","0","0","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","39","8","10","24","288","9","3","4","2","0","0","2","1","0","0","2","0","2","0","0","1","2","","","","","",""
"区西部","17","8","1","18","255","26","1","3","4","0","0","2","1","0","0","2","0","0","1","0","0","1","","","","","",""
"区西北部","22","7","1","38","443","36","1","1","6","0","0","1","1","1","0","1","0","0","1","0","0","0","","","","","",""
"区東北部","14","12","7","11","517","12","3","5","6","0","0","4","1","0","0","1","0","0","1","0","3","0","","","","","",""
"区東部","12","8","6","27","468","31","1","5","5","0","1","6","1","1","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","3","1","1","5","60","9","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","37","11","10","57","399","29","5","2","8","0","1","5","3","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","14","6","1","29","132","19","0","0","4","0","0","1","0","0","0","0","0","1","0","0","1","0","","","","","",""
"北多摩南部","12","6","6","32","195","11","2","1","7","0","0","1","1","1","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","16","11","21","19","253","10","1","2","1","0","1","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","226","97","70","287","3638","228","25","38","52","0","3","27","12","5","0","10","0","4","5","0","5","3","","","","","",""
