"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","3","0","1","16","1","0","1","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","12","1","3","108","9","1","1","61","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","18","8","16","15","321","32","1","2","71","0","1","3","4","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","12","2","10","30","237","27","4","2","15","1","0","4","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"3歳","23","0","5","46","199","25","3","1","1","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","19","0","9","90","194","33","1","4","2","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","25","0","9","66","154","23","3","3","3","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","25","1","1","70","102","10","2","5","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","16","0","1","40","86","9","2","4","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","16","0","2","36","73","6","0","1","0","0","0","5","1","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1"
"9歳","10","0","2","21","48","6","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","39","0","2","47","133","8","0","1","0","0","0","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","13","0","1","3","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","22","0","4","30","287","0","1","3","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","337","26","63","498","2000","189","18","29","156","1","3","51","13","6","2","24","0","3","8","1","2","1","1","1","0","1","1","1"
