"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","2","3","1","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","0","0","1","0","9","2","16","0","56","2","2","7","0","1","4","0","0","0","0","0","0","0","0","0"
"1歳","1","0","2","0","25","7","41","1","18","0","0","5","0","2","0","1","0","0","0","0","0","0","0","0"
"2歳","0","0","2","0","22","4","34","1","2","0","1","9","1","11","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","4","20","11","30","1","0","0","0","11","0","14","2","0","0","1","0","0","0","0","0","0"
"4歳","0","0","3","6","21","2","33","7","0","1","0","6","0","11","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","3","15","3","29","2","0","0","0","7","1","4","0","0","0","2","0","0","0","0","0","0"
"6歳","0","0","0","5","20","1","11","2","0","0","0","1","0","11","0","0","0","2","0","0","0","0","0","0"
"7歳","0","0","0","4","11","2","4","1","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","7","0","7","1","0","1","0","1","0","2","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","8","0","4","0","0","0","0","1","0","5","1","0","0","1","0","0","0","0","0","0"
"10〜14歳","0","0","0","1","19","1","5","1","0","0","0","0","1","5","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","6","2","1","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0","0","0"
"20〜29歳","0","0","2","4","41","0","8","0","0","1","2","5","0","0","1","0","0","9","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","0","11","29","227","37","226","18","89","5","5","56","4","70","10","1","0","35","0","0","0","0","0","0"
