"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","65","21","3","18","139","6","5","0","0","0","0","1","0","3","0","1","0","2","0","0","1","0","0","","","","","",""
"区南部","131","11","3","14","200","12","0","5","3","0","0","3","0","2","2","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","87","6","5","6","128","6","3","0","2","0","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","164","5","2","9","209","12","0","0","1","0","0","1","0","1","0","0","0","4","0","0","1","0","0","","","","","",""
"区西北部","202","0","2","7","138","13","0","1","1","3","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","85","0","1","34","108","15","3","3","3","0","0","0","0","4","0","0","0","1","0","0","2","0","0","","","","","",""
"区東部","186","6","5","17","202","16","1","3","7","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","22","2","1","3","44","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","221","12","1","51","234","20","2","8","8","1","0","0","0","1","3","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","21","0","0","1","32","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","63","0","0","7","64","7","0","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","74","10","4","13","114","16","2","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1323","73","27","181","1613","128","18","22","31","4","0","8","0","22","5","1","0","10","0","0","4","0","1","","","","","",""
