"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","50","0","0","15","0","5","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","75","2","2","60","6","16","1","45","0","6","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","129","15","6","135","7","69","5","73","0","15","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","68","9","20","78","5","41","4","9","0","5","1","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","20","4","36","72","6","26","5","5","0","3","4","5","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","1","18","7","47","53","14","15","2","0","0","1","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","2","3","62","73","11","10","17","1","1","4","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","4","62","50","10","9","9","0","0","0","20","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","5","49","39","4","5","6","0","0","1","20","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","3","35","34","2","4","5","1","0","0","13","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","29","32","5","3","8","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","1","43","95","5","4","7","0","2","0","12","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","1","0","5","23","0","0","0","0","2","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","4","22","108","1","8","2","0","0","1","4","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","32","363","58","418","867","76","215","71","135","5","36","124","19","2","1","24","0","2","22","0","0","0","0","0","0","0","0","0","0"
