"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","5","1","8","0","1","6","6","0","",""
"区南部","1","1","0","1","0","0","4","0","0","",""
"区西南部","10","1","0","1","0","0","15","5","0","",""
"区西部","31","7","3","24","0","0","18","14","5","",""
"区西北部","33","6","10","14","0","2","6","3","0","",""
"区東北部","2","1","0","5","0","0","0","0","0","",""
"区東部","21","10","5","27","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","7","0","0","",""
"北多摩西部","0","0","0","2","0","0","0","0","0","",""
"北多摩南部","6","6","3","8","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","37","22","90","1","3","60","29","5","",""
