"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","6","1","1","0","2","0","5","0","2","0","0","0","0","0","1","0"
"〜1歳","0","0","2","2","23","1","9","1","24","1","35","0","3","0","0","0","0","0","0","0"
"1歳","0","0","11","1","55","10","33","2","15","1","142","3","7","0","0","0","0","0","0","0"
"2歳","0","0","8","5","27","16","31","2","2","0","104","3","1","0","0","0","0","0","0","0"
"3歳","0","0","14","13","39","22","23","2","0","0","87","6","0","0","0","0","0","1","0","0"
"4歳","0","0","14","15","31","12","22","3","1","0","67","8","1","0","0","0","0","0","0","0"
"5歳","0","0","15","19","32","9","14","4","1","0","46","8","0","0","0","0","0","0","1","0"
"6歳","0","0","5","14","29","5","11","4","2","0","17","5","1","0","0","0","0","0","0","0"
"7歳","0","0","1","15","15","2","10","0","0","0","20","3","1","0","0","1","0","0","0","0"
"8歳","0","0","1","3","6","4","2","0","0","0","4","2","0","0","0","0","0","0","0","0"
"9歳","0","0","3","6","15","1","3","1","0","0","3","2","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","6","5","31","0","0","3","1","0","5","1","1","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","1","11","31","0","0","0","0","0","3","0","0","0","0","4","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","81","109","349","83","159","22","48","2","538","41","17","0","0","13","0","2","3","0"
