"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","2","3","12","3","0","1","0","0","",""
"区南部","5","2","0","0","0","0","0","0","0","",""
"区西南部","5","7","2","1","0","0","4","0","0","",""
"区西部","9","7","5","1","1","0","5","0","0","",""
"区西北部","13","3","3","4","2","0","1","3","0","",""
"区東北部","9","1","0","0","0","0","0","0","0","",""
"区東部","17","1","0","1","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","2","0","0","1","0","6","0","0","",""
"北多摩西部","16","3","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","16","0","0","",""
"北多摩北部","0","0","0","0","1","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","101","28","14","19","9","0","35","4","0","",""
