"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","10","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","1","2","2","98","14","4","2","41","0","1","0","1","0","0","0","0","0","0","0"
"1歳","0","5","3","6","209","37","15","2","36","0","6","2","2","0","0","1","0","0","0","0"
"2歳","1","4","1","9","125","47","2","2","1","0","1","7","0","0","0","0","0","0","0","0"
"3歳","0","2","4","15","106","31","5","2","3","0","0","13","0","0","0","0","0","0","1","0"
"4歳","1","1","1","33","109","39","3","10","0","0","1","17","0","0","0","0","0","0","0","0"
"5歳","1","0","0","28","76","29","1","8","0","0","1","13","1","0","0","0","0","0","0","0"
"6歳","3","0","4","31","68","10","0","5","0","0","0","14","0","0","0","1","0","0","0","0"
"7歳","1","0","0","20","55","12","0","10","0","1","0","14","0","0","0","0","0","0","0","0"
"8歳","0","0","1","19","50","8","0","2","0","0","0","11","0","0","0","0","0","0","1","0"
"9歳","0","0","1","3","31","3","1","3","0","1","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","0","18","63","6","1","4","0","0","0","10","0","0","0","1","0","0","0","0"
"15〜19歳","0","0","0","2","17","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"20〜29歳","2","0","3","9","127","1","0","0","0","4","1","3","0","0","0","4","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","23","14","20","195","1144","243","32","50","82","6","11","107","5","0","3","21","0","0","2","1"
