"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","3","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","",""
"中央区","0","2","0","0","0","11","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","6","0","1","7","7","0","19","1","4","0","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"新宿区","2","13","0","0","3","8","0","16","0","1","1","0","0","0","0","0","0","0","9","0","0","0","1","","","","","",""
"文京","1","3","0","6","3","5","1","27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","2","0","0","3","8","0","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","6","0","0","2","1","0","20","2","2","1","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"江東区","8","9","0","0","7","14","0","75","13","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","3","0","0","7","8","1","29","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","2","0","0","0","2","0","16","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","12","2","1","10","20","0","62","13","3","3","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"世田谷","7","17","0","0","10","12","1","57","10","1","3","0","2","0","0","1","0","0","4","0","0","0","2","","","","","",""
"渋谷区","0","2","0","0","1","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","8","0","0","10","7","0","37","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","10","0","0","6","3","0","35","10","0","0","0","0","0","0","0","0","0","15","0","0","0","1","","","","","",""
"池袋","3","9","2","0","1","3","0","29","2","1","2","0","0","0","0","0","0","0","4","0","0","0","0","","","","","",""
"北区","3","13","1","0","4","6","0","51","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","2","0","2","7","8","0","35","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","7","11","0","0","6","3","1","31","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","13","15","0","1","11","15","1","89","5","2","5","0","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","11","19","4","3","7","25","0","54","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","14","12","0","0","1","8","1","37","3","1","0","0","1","0","0","0","0","1","3","1","0","0","0","","","","","",""
"江戸川","7","7","3","1","9","18","0","70","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","21","3","0","11","16","2","88","7","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","4","6","0","0","3","11","1","43","10","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","8","0","0","4","7","1","27","2","2","0","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"南多摩","2","12","0","0","4","1","2","39","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","11","0","0","8","5","0","63","5","1","0","0","1","0","0","0","0","0","2","0","0","0","1","","","","","",""
"多摩府中","12","14","2","2","17","25","0","131","11","2","1","0","0","0","0","1","0","1","4","0","0","0","3","","","","","",""
"多摩小平","9","24","1","3","30","19","1","134","8","1","3","0","0","0","0","0","0","0","2","1","0","0","7","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","151","282","18","20","192","285","13","1361","142","34","26","2","6","0","0","4","0","2","64","2","0","0","20","","","","","",""
