"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","7","3","1","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"〜1歳","0","0","0","2","17","3","17","0","17","0","0","39","1","1","3","1","0","1","0","0","0","0","0"
"1歳","0","0","5","3","34","7","46","0","16","0","0","85","0","0","3","0","0","1","0","0","0","0","0"
"2歳","0","0","9","7","24","16","37","1","2","0","0","82","0","4","1","0","0","0","0","0","0","0","0"
"3歳","0","0","9","8","20","10","26","5","0","0","0","71","0","1","3","0","0","0","0","0","0","0","0"
"4歳","0","0","4","5","19","9","24","3","0","0","0","49","0","3","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","14","26","6","12","6","0","0","0","32","0","5","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","9","15","2","5","3","0","1","0","20","0","2","0","0","0","0","0","0","0","0","0"
"7歳","0","0","6","6","13","1","4","3","0","0","0","8","0","1","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","3","8","1","5","2","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","7","0","3","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","6","28","0","3","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","0","0","0","5","29","0","1","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"合計","4","0","41","72","253","58","184","24","37","1","0","411","1","22","10","1","1","10","0","0","3","0","0"
