"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","3","0","0","13","1","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","11","5","2","71","1","6","2","16","4","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","29","24","13","7","152","5","12","4","34","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","41","23","7","10","110","0","8","3","12","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","70","11","12","15","116","1","5","4","4","0","0","2","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"4歳","63","7","9","22","121","3","1","2","3","0","2","0","1","0","0","0","0","0","0","0","2","1","1","2","0","1","0","2"
"5歳","81","4","2","28","114","1","3","1","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","61","0","1","9","65","2","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","60","0","2","12","64","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","32","0","1","10","57","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1"
"9歳","20","0","0","5","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","108","0","1","9","91","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","63","0","0","3","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","30","1","1","7","102","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","49","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"合計","793","84","54","139","1130","27","35","19","73","16","8","10","1","0","5","0","3","1","0","0","10","3","3","3","1","1","5","3"
