"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","4","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","1","0","0","3","57","8","0","2","32","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","9","0","0","1","128","33","3","0","21","0","0","1","2","0","1","0","0","0","0","0","0","1","0","0"
"2歳","19","0","2","8","107","21","1","1","2","0","1","0","1","4","0","0","0","0","0","0","0","1","0","0"
"3歳","24","0","2","3","89","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","20","0","2","14","65","18","1","1","0","0","0","1","0","2","2","0","0","0","0","0","0","1","0","0"
"5歳","13","0","1","11","66","18","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0"
"6歳","20","0","3","8","83","10","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0"
"7歳","11","0","0","10","33","8","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","7","29","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","0","9","30","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0"
"10〜14歳","14","0","0","4","58","3","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0"
"15〜19歳","13","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","14","0","0","8","133","0","0","1","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","6"
"30〜39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","196","0","10","86","904","130","6","15","61","0","2","3","10","17","5","1","1","8","0","0","1","8","0","7"
