"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","6","4","0","2","0","9","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","19","5","0","6","1","53","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","60","11","1","54","21","122","4","11","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","100","9","2","42","18","100","1","8","0","3","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","137","3","0","71","33","114","0","5","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","181","5","0","71","75","105","0","9","1","1","1","1","2","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","186","4","0","46","99","109","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","212","3","0","34","91","83","1","2","0","0","0","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","196","3","0","21","100","73","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","230","7","0","14","89","61","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","216","7","0","7","66","44","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","904","29","0","10","89","90","5","1","1","0","0","0","0","0","0","0","0","0","1","0","0","6","1","1","1","2","0","0","4","2","0","0","1"
"15〜19歳","311","39","0","2","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","316","67","0","14","61","115","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30〜39歳","290","58","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","357","78","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50〜59歳","189","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60〜69歳","80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","2","0","2","1","0","1","2","0","0","6"
"70〜79歳","34","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","2","0","0","0","6"
"80歳以上","14","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","6","0","1","0","9"
"合計","4038","489","3","394","746","1095","17","49","5","25","1","3","5","0","0","20","1","0","3","0","1","24","30","3","1","5","1","0","19","5","1","0","29"
