"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","4","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","1","0","0","0","0","0","0"
"20〜24歳","17","6","6","16","0","0","1","0","0"
"25〜29歳","37","11","13","21","0","0","0","0","0"
"30〜34歳","31","18","21","21","0","0","0","0","0"
"35〜39歳","23","13","26","24","0","0","0","0","0"
"40〜44歳","25","11","11","16","0","0","0","0","0"
"45〜49歳","12","10","9","10","0","0","1","0","0"
"50〜54歳","6","6","7","7","0","0","1","0","0"
"55〜59歳","3","6","4","2","0","0","2","0","0"
"60〜64歳","3","1","2","1","0","0","1","1","0"
"65〜69歳","0","4","1","2","0","0","3","0","0"
"70歳以上","0","1","2","0","0","0","24","2","0"
"合計","158","87","103","120","0","0","41","4","0"
