"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","75","10","5","35","39","3","42","2","4","8","1","0","0","0","0","0","0","0","0","0","0","10","","","","","",""
"区南部","0","57","14","5","35","57","1","25","5","1","10","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","1","70","13","2","43","43","3","14","7","4","11","1","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"区西部","1","68","9","4","43","37","14","22","0","5","2","1","0","0","0","0","0","0","1","0","0","0","5","","","","","",""
"区西北部","7","112","9","16","67","90","1","15","5","5","4","2","1","0","0","1","0","0","0","0","0","0","6","","","","","",""
"区東北部","1","90","11","8","57","78","4","51","1","8","18","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区東部","1","77","9","4","52","77","3","95","1","6","21","1","1","1","0","0","0","1","2","0","0","0","3","","","","","",""
"西多摩","0","27","2","0","17","11","0","7","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","3","80","27","3","81","132","13","32","2","7","15","6","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","1","47","11","0","32","28","0","25","1","2","2","2","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","1","63","13","6","60","51","1","28","25","7","4","3","1","0","0","2","0","0","2","0","0","0","9","","","","","",""
"北多摩北部","1","40","6","18","64","44","1","38","0","7","0","3","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"島しょ","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","21","807","136","71","586","687","44","394","50","56","96","22","5","1","0","7","0","1","5","0","0","0","54","","","","","",""
