"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","3","3","2","8","2","26","0","3","0","2","1","0","0","0","0","0","0","2","0","0","","","","","",""
"区南部","0","13","2","15","30","1","13","0","5","2","8","2","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","4","1","12","18","3","25","1","3","0","11","1","1","0","0","1","0","1","1","0","0","","","","","",""
"区西部","0","2","1","8","23","2","31","1","3","0","6","3","1","0","0","1","0","1","2","1","0","","","","","",""
"区西北部","1","1","1","1","19","5","33","2","4","0","13","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","0","8","1","6","32","8","18","2","8","1","10","6","3","0","0","3","0","0","8","0","0","","","","","",""
"区東部","0","6","2","9","29","3","66","4","12","1","30","6","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","1","5","2","17","0","1","0","1","1","0","0","0","2","0","1","1","0","0","","","","","",""
"南多摩","2","11","1","9","47","8","73","2","10","1","26","7","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","4","2","1","13","1","16","0","2","0","10","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","3","1","6","9","1","26","2","5","0","19","3","1","1","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","0","7","1","5","24","1","36","1","4","0","14","1","1","0","0","1","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","63","16","75","257","37","380","15","60","5","151","38","17","2","0","10","0","4","19","1","0","","","","","",""
