"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","29","0","0","2","18","4","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","61","2","1","5","39","6","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","60","1","1","15","30","3","0","2","2","0","0","2","0","0","0","0","0","0","2","0","1","12","8","1","2","2","0"
"文京","35","1","1","1","13","6","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","40","2","0","6","43","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","46","0","0","4","33","1","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","8","5","1","1","1","0"
"江東区","125","1","1","12","145","10","3","2","10","0","0","4","1","0","0","1","0","0","0","0","0","14","9","1","0","0","0"
"品川区","68","0","1","6","62","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","16","0","0","1","30","3","0","1","2","0","0","0","0","0","0","3","0","0","0","0","0","8","5","1","0","0","0"
"大田区","146","1","5","24","163","14","0","0","13","0","1","13","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","186","3","2","23","185","9","0","1","5","0","0","0","1","0","0","1","0","2","0","0","2","25","16","2","2","2","0"
"渋谷区","30","0","0","2","20","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","7","4","1","1","1","0"
"中野区","69","0","0","6","50","10","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","124","2","0","10","50","3","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","50","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","30","0","0","1","45","6","0","1","6","0","0","0","0","0","0","2","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","63","0","1","13","47","0","0","3","1","0","0","0","0","1","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","54","0","0","1","37","10","0","2","7","0","0","3","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","119","0","0","22","103","8","2","1","10","0","0","1","0","0","0","1","0","0","0","0","0","21","13","2","0","0","0"
"足立","104","0","1","12","101","13","1","1","13","0","0","2","0","0","0","4","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","116","0","2","8","59","19","0","2","9","0","0","0","0","0","0","0","0","0","4","0","1","13","8","1","1","1","0"
"江戸川","144","2","1","23","157","12","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","286","0","2","35","116","30","0","2","9","1","0","7","0","0","0","1","0","0","0","0","0","18","11","2","1","1","0"
"町田市","145","1","0","33","109","13","0","1","3","0","0","0","4","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","123","0","2","5","42","6","1","4","2","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","191","2","0","9","62","17","1","1","3","0","0","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","208","6","0","21","102","10","0","0","5","0","0","3","4","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","384","0","3","31","120","13","0","6","13","1","0","0","3","0","0","1","0","0","3","0","10","32","20","3","3","3","0"
"多摩小平","327","2","5","33","165","23","2","1","9","0","0","1","1","0","0","0","0","0","4","0","3","23","15","2","2","2","0"
"島しょ","20","0","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","3414","26","31","365","2171","256","13","33","160","2","1","46","19","1","0","16","1","2","14","0","19","418","263","38","25","25","0"
