"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","1","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","6","0","1","1","0","0","1","0","0"
"20〜24歳","41","5","23","16","2","0","0","0","0"
"25〜29歳","41","8","16","11","1","0","0","0","0"
"30〜34歳","34","8","7","10","2","0","0","0","0"
"35〜39歳","22","4","5","12","1","0","2","0","0"
"40〜44歳","21","5","3","8","1","0","0","1","0"
"45〜49歳","8","5","3","7","1","0","1","0","0"
"50〜54歳","7","3","2","8","2","0","3","0","0"
"55〜59歳","3","2","2","0","0","0","4","0","0"
"60〜64歳","2","3","3","0","0","0","3","0","0"
"65〜69歳","1","1","0","1","1","0","3","0","0"
"70歳以上","1","2","1","1","0","0","33","1","0"
"合計","187","46","66","75","11","0","54","3","0"
