"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","45","29","3","12","17","1","5","4","0","",""
"区南部","1","1","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","11","6","0","",""
"区西部","28","12","4","6","1","0","7","5","1","",""
"区西北部","15","2","3","1","1","0","7","5","0","",""
"区東北部","6","1","0","0","0","0","3","0","0","",""
"区東部","5","2","0","2","0","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","4","1","0","1","3","0","0","0","",""
"北多摩西部","13","3","2","3","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","121","54","13","24","21","4","35","22","1","",""
