"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","25","2","1","36","33","1","7","0","2","2","1","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"区南部","4","42","23","10","32","58","0","7","1","2","3","0","0","1","0","2","0","0","0","0","0","0","2","","","","","",""
"区西南部","1","40","10","7","29","46","4","3","5","1","1","0","0","1","0","1","0","0","0","0","0","0","3","","","","","",""
"区西部","3","54","16","4","47","53","2","8","0","1","2","0","1","2","0","0","0","0","0","0","0","0","9","","","","","",""
"区西北部","7","58","17","8","72","100","2","10","7","7","2","1","2","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区東北部","4","53","25","13","65","90","1","3","0","5","1","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区東部","3","49","17","4","57","50","4","12","1","4","0","2","1","2","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","1","14","1","0","12","13","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","4","63","25","4","65","150","4","5","1","6","3","3","0","0","0","4","0","0","0","0","0","0","10","","","","","",""
"北多摩西部","5","18","7","4","36","31","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","2","60","4","3","52","59","5","8","21","3","2","3","2","0","0","0","0","0","0","1","0","0","7","","","","","",""
"北多摩北部","1","40","17","12","54","52","2","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","41","516","164","70","558","735","27","74","37","41","16","10","6","7","0","9","0","0","0","1","0","1","54","","","","","",""
