"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","2","1","0","0","2","0","0","2","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"みなと","0","2","2","16","23","3","0","1","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","3","11","16","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","0","3","4","6","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","","","","","",""
"台東","0","0","0","7","24","5","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","5","6","5","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","0","0","0","3","28","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","10","26","2","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"大田区","0","0","11","18","38","7","2","2","4","0","0","2","0","4","0","0","0","0","0","0","0","0","2","","","","","",""
"世田谷","0","0","7","11","33","8","1","3","6","0","0","1","0","1","1","0","2","1","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","14","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","11","15","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"杉並","0","0","16","6","42","1","0","0","6","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","7","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","6","2","7","3","0","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","10","2","14","1","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","4","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","0","4","8","17","11","0","4","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","3","7","28","2","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","10","5","1","1","4","0","0","2","0","1","0","0","0","1","0","0","1","1","0","","","","","",""
"江戸川","0","1","9","9","28","3","1","1","2","0","0","2","2","3","1","1","0","2","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","24","41","11","3","4","3","0","0","1","1","4","3","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","10","38","4","0","2","7","0","0","7","0","3","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","2","12","2","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","2","10","13","5","3","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","12","2","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","6","24","9","2","2","5","0","0","2","0","4","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","3","1","3","16","25","5","1","2","2","0","1","4","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","7","81","210","554","123","24","30","62","1","1","35","8","31","15","3","2","12","0","0","2","1","6","","","","","",""
