"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","68","1","0","5","5","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","2","1","128","0","1","1","22","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","2","193","0","1","4","23","1","0","2","2","0","1","3","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"新宿区","3","2","166","1","1","10","23","9","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"文京","5","6","309","0","1","15","20","5","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","9","0","210","1","0","9","37","1","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","4","3","54","1","0","4","9","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"江東区","1","3","482","8","2","19","74","3","0","2","6","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","3","4","229","0","0","8","15","2","0","6","3","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","1","170","0","2","7","15","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","6","8","331","0","5","11","67","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"世田谷","12","8","673","1","1","38","53","1","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","4","3","144","0","0","5","9","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"中野区","6","6","471","2","0","22","20","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","7","11","324","3","1","23","34","5","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","","",""
"池袋","6","5","349","1","0","9","16","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","5","5","296","1","0","17","27","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","8","4","270","3","0","10","21","2","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","6","6","397","0","0","10","26","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"練馬区","15","11","549","2","1","26","56","5","1","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","10","17","596","5","2","13","39","3","0","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","5","3","366","2","0","7","26","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"江戸川","8","12","653","5","1","27","53","0","0","8","3","0","1","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","6","10","1083","4","0","20","67","3","2","12","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","3","3","431","1","0","20","35","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","4","2","199","0","1","4","11","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","6","6","447","0","3","14","26","9","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","7","11","455","2","0","18","35","5","0","2","2","0","3","2","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","12","14","1196","2","3","47","77","15","0","13","7","0","1","1","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"多摩小平","13","10","804","2","4","38","91","5","0","15","9","0","2","1","0","0","0","0","0","0","0","1","1","1","","","","","","",""
"島しょ","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","178","179","12050","48","30","461","1033","101","8","118","65","0","14","9","1","0","11","0","0","0","0","1","3","21","","","","","","",""
