"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","57","681","3","2","11","43","1","1","1","3","11","1","1","1","0","1","0","0","1","0","0","1","9","","","","","","",""
"区南部","3","63","441","4","2","13","32","2","13","3","8","9","1","1","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"区西南部","8","94","579","6","1","8","26","1","6","3","2","11","0","1","0","0","2","1","0","1","1","0","0","7","","","","","","",""
"区西部","11","76","704","6","1","17","31","1","6","2","5","12","2","0","1","0","4","0","0","0","0","0","0","5","","","","","","",""
"区西北部","7","183","1136","16","4","17","53","10","5","2","7","24","0","1","0","0","3","0","0","1","0","0","0","1","","","","","","",""
"区東北部","5","102","933","18","8","18","44","3","6","6","3","13","2","2","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"区東部","4","119","840","10","4","8","58","5","11","4","7","24","2","1","0","0","5","0","0","1","0","0","0","2","","","","","","",""
"西多摩","0","40","118","0","1","3","9","1","0","1","1","7","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"南多摩","8","108","1271","10","3","21","101","3","9","14","6","28","1","6","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","2","39","307","1","0","13","12","2","3","6","1","8","1","2","0","0","1","0","0","0","0","0","1","1","","","","","","",""
"北多摩南部","1","77","731","3","2","16","37","2","4","5","3","23","1","10","2","0","0","0","1","0","0","0","1","5","","","","","","",""
"北多摩北部","7","66","540","2","1","18","45","6","5","3","4","14","0","2","0","0","0","1","1","2","0","0","0","8","","","","","","",""
"島しょ","0","13","23","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","65","1037","8304","79","29","163","491","37","69","50","50","186","11","27","4","0","21","2","2","8","1","0","3","45","","","","","","",""
