"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","1","0","33","8","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","2","2","5","81","25","1","0","14","0","0","0","1","0","0","0","0","0","0","0"
"2歳","0","3","1","4","71","33","2","3","4","0","0","2","1","0","0","0","0","0","0","0"
"3歳","0","1","0","9","45","17","1","5","2","0","0","10","0","0","0","0","0","0","0","0"
"4歳","1","0","2","6","42","23","0","2","0","0","0","9","0","2","0","0","0","0","0","0"
"5歳","0","0","0","13","37","15","1","1","0","0","0","9","0","1","0","0","0","0","0","0"
"6歳","0","0","0","11","25","7","0","3","0","0","0","6","0","1","0","0","0","0","0","0"
"7歳","0","0","0","7","14","8","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","0","0","1","9","14","3","0","4","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","14","2","0","1","0","0","0","4","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","9","41","0","0","1","1","0","0","4","0","0","0","0","0","0","2","0"
"15〜19歳","1","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","10","103","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","9","8","87","538","146","5","22","41","0","0","50","2","4","0","7","0","1","3","0"
