"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","142","17","1","37","37","70","5","7","1","3","1","0","1","1","0","1","0","1","0","1","0","4","2","","","","","",""
"区南部","126","17","0","53","43","51","1","7","0","1","1","0","0","0","1","3","0","0","0","0","0","0","0","","","","","",""
"区西南部","172","31","0","15","68","70","7","9","0","1","1","1","1","2","0","1","0","0","1","0","0","2","3","","","","","",""
"区西部","247","35","0","16","55","62","5","11","0","2","1","0","1","1","0","5","0","0","0","0","0","4","3","","","","","",""
"区西北部","298","32","0","58","60","84","7","6","2","3","2","1","1","0","0","4","0","0","0","0","0","2","1","","","","","",""
"区東北部","331","21","0","54","36","83","1","7","1","3","1","1","0","1","0","1","0","0","0","0","0","2","1","","","","","",""
"区東部","173","29","0","72","84","59","2","9","0","1","1","0","0","1","0","1","0","0","0","0","0","0","2","","","","","",""
"西多摩","80","4","0","5","18","12","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","293","33","0","43","44","68","5","13","0","3","1","1","0","0","0","2","0","0","0","0","0","1","5","","","","","",""
"北多摩西部","145","7","0","4","23","21","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","214","25","0","27","65","38","4","5","0","2","4","2","2","0","0","2","0","1","0","0","0","2","3","","","","","",""
"北多摩北部","195","7","1","44","65","65","0","10","0","4","0","1","0","0","0","0","0","0","0","0","0","2","7","","","","","",""
"島しょ","44","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2460","258","3","428","600","683","40","92","4","24","13","7","8","6","1","20","0","2","1","1","0","20","28","","","","","",""
