"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","9","1","0","24","7","3","1","16","0","0","0","1","0","0","0","0","0","0","0"
"1歳","0","5","2","3","35","13","10","1","20","0","2","1","3","0","0","0","0","0","0","0"
"2歳","1","1","2","6","27","7","8","2","2","0","2","2","0","0","0","0","0","0","0","0"
"3歳","0","0","2","6","14","12","3","3","0","0","0","8","0","0","0","0","0","0","0","0"
"4歳","1","0","4","11","29","6","4","5","0","0","0","6","0","0","0","0","0","0","1","0"
"5歳","3","0","0","7","23","5","4","3","0","0","0","1","1","0","0","1","0","0","0","0"
"6歳","1","0","2","5","20","1","3","4","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","0","0","0","9","13","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"8歳","1","0","0","10","13","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","4","1","1","0","0","0","0","2","0","0","0","1","0","0","1","0"
"10〜14歳","0","1","0","6","34","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","1","0","2","18","1","1","0","0","2","0","1","0","0","0","1","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","17","20","13","72","265","54","39","26","38","2","4","32","5","0","2","9","0","0","2","0"
