"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中央区","13","0","0","0","9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","49","0","2","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","14","1","0","3","13","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","32","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","32","0","0","1","32","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","23","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","89","0","0","1","40","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","57","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","52","0","0","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","60","1","0","0","91","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","118","0","0","5","79","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","31","13","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","43","0","0","3","29","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","48","0","0","3","53","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","30","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","33","1","1","1","38","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","88","0","0","1","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","52","0","0","0","28","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"練馬区","79","0","0","1","46","2","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","108","0","1","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","39","0","0","0","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","148","8","0","3","61","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","199","0","0","2","118","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","110","0","0","2","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","31","0","2","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","60","0","0","0","33","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","101","1","1","4","56","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","200","1","1","0","100","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","5","","","","","",""
"多摩小平","152","1","6","2","111","0","1","0","1","1","2","0","1","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2093","27","14","36","1181","12","5","2","29","1","6","0","2","0","4","0","1","0","0","0","11","","","","","",""
