"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","180","1","5","9","71","8","1","3","4","0","0","2","0","0","0","3","0","0","0","0","0","","","","","",""
"区南部","209","5","4","19","107","10","1","4","1","0","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","288","2","2","12","73","7","0","3","6","1","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区西部","305","4","3","10","109","14","2","5","2","0","0","3","0","0","0","2","0","0","2","0","0","","","","","",""
"区西北部","463","1","1","23","149","11","1","6","5","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","360","1","5","31","142","15","1","8","6","1","0","3","1","0","0","1","0","0","4","0","0","","","","","",""
"区東部","441","1","3","44","179","11","1","3","9","0","1","1","0","0","1","1","0","0","0","0","0","","","","","",""
"西多摩","145","0","1","1","24","5","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","742","2","5","49","221","31","1","4","7","1","0","5","2","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","211","2","1","12","55","9","0","2","3","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","451","2","9","14","96","10","2","5","5","1","0","2","1","0","0","1","0","1","1","0","0","","","","","",""
"北多摩北部","371","0","8","31","64","7","0","8","2","0","0","3","2","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","38","0","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4204","21","47","255","1290","142","10","52","52","5","2","27","10","2","1","10","0","1","9","0","0","","","","","",""
