"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","26","0","0","0","17","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","19","0","5","8","7","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","31","0","0","1","53","0","0","1","2","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","7","6","2","2","0","0"
"文京","25","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","49","0","0","3","35","11","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","31","0","0","0","14","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","4","3","0","1","0","0"
"江東区","29","0","0","1","31","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","35","0","0","1","47","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","16","0","0","3","15","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","67","0","0","6","78","12","0","1","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","71","0","2","2","56","3","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","8","2","2","0","0"
"渋谷区","28","0","0","2","22","2","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","54","0","0","1","37","2","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","30","0","0","0","37","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","9","0","0","0","9","3","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","47","0","0","1","38","7","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","25","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","36","0","0","0","17","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","20","0","0","2","23","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","27","0","0","6","21","10","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","80","0","0","2","36","4","0","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","72","0","0","12","37","6","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","19","0","0","0","10","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","15","0","0","0","38","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","32","0","0","1","24","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","10","0","0","2","24","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","24","0","0","0","12","8","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","28","0","0","0","15","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","5","4","0","1","0","0"
"村山大和","9","0","0","1","15","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","11","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","27","0","0","0","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","52","0","0","0","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","54","0","0","4","23","4","0","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","38","0","0","0","39","5","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0"
"島しょ","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","1155","0","7","61","869","122","1","11","46","0","1","3","10","13","11","0","0","8","0","0","0","2","0","3","178","142","14","25","0","0"
