"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","17","2","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","58","1","1","0","27","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","223","5","8","6","71","5","1","0","28","0","0","1","2","1","0","0","0","0","0","0","1","2","0","0","1","0","0","1","1"
"2歳","244","1","6","6","63","2","3","1","5","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","303","0","3","14","59","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","452","0","6","26","63","1","0","1","3","0","0","6","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"5歳","417","0","1","22","50","5","0","4","0","0","0","5","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"6歳","458","0","1","30","44","6","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"7歳","522","0","1","26","58","6","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","479","0","1","12","43","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","372","0","1","19","34","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1450","0","0","35","82","2","0","1","0","0","0","6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","467","0","0","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"20〜29歳","401","0","2","15","157","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","3","0"
"80歳以上","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1","0","0","12","1"
"合計","7983","9","31","216","789","33","6","12","52","1","0","25","7","1","0","5","0","0","3","1","3","30","1","0","2","0","0","27","2"
