"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","6","10","27","8","18","3","5","2","28","5","0","0","0","0","0","0","0","0","","","","","",""
"区南部","1","2","4","23","57","5","11","2","2","2","45","5","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","0","0","5","11","30","12","11","3","4","0","21","6","1","0","0","2","0","0","0","0","","","","","",""
"区西部","0","0","1","11","41","10","30","3","7","2","17","1","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","0","0","1","12","26","20","13","5","5","1","12","7","3","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","2","3","21","33","15","12","13","2","3","41","7","3","0","1","0","0","0","3","0","","","","","",""
"区東部","0","1","0","15","42","11","24","2","4","2","64","5","1","1","0","3","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","7","2","1","0","3","1","2","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","2","27","74","31","15","11","8","2","18","31","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","0","11","2","3","1","2","0","4","3","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","7","14","5","1","4","5","0","26","6","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","0","0","10","21","7","12","2","3","0","16","8","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","6","22","149","383","128","151","49","50","15","294","94","15","1","1","8","1","0","3","0","","","","","",""
