"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","159","1","3","18","108","5","3","20","6","0","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区南部","188","1","6","15","107","5","0","14","3","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","166","2","5","22","95","7","5","11","0","0","0","1","0","0","0","0","0","0","0","0","5","","","","","",""
"区西部","230","5","0","17","105","3","4","8","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","241","2","0","26","104","6","4","13","2","0","0","1","0","0","1","0","0","1","0","0","1","","","","","",""
"区東北部","217","0","5","23","134","4","9","12","5","1","1","0","1","0","1","0","0","2","0","0","2","","","","","",""
"区東部","225","1","9","41","200","6","1","16","4","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","80","0","0","4","21","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","263","5","3","33","126","14","7","38","7","0","0","1","0","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","79","0","0","29","52","8","5","7","6","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","240","1","5","36","90","10","4","27","5","0","0","2","0","0","0","0","0","0","0","0","14","","","","","",""
"北多摩北部","108","1","6","23","69","5","1","16","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2200","19","42","287","1211","74","46","185","43","3","7","7","1","0","8","0","0","3","0","0","27","","","","","",""
