"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","0","12","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","7","3","3","124","6","2","0","38","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","5","7","16","176","14","6","0","52","0","3","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","0","6","19","105","14","1","2","11","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","0","7","47","140","18","2","3","2","0","0","7","1","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","2","0","4","68","109","15","2","8","0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","0","6","58","85","12","0","3","1","0","1","3","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0"
"6歳","2","0","3","67","81","8","0","3","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","3","0","0","53","70","12","1","6","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","3","40","50","6","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","27","41","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","3","47","105","2","0","0","0","0","0","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","3","23","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","17","54","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"合計","50","14","43","465","1175","112","14","27","107","3","6","41","8","1","0","22","0","4","8","0","1","0","0","0","0","0","1","0"
