"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","4","0","1","4","44","3","8","15","7","1","0","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","11","3","1","12","44","2","10","7","5","1","0","0","0","0","0","0","0","4","1","0","0","9","6","0","1","1","0"
"新宿区","9","10","2","17","50","1","4","4","2","1","0","0","2","0","0","0","0","3","0","0","0","12","8","1","2","2","0"
"文京","1","0","0","6","55","3","8","6","1","0","2","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","2","0","1","22","66","1","8","10","5","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","6","1","1","23","0","9","4","5","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","5","3","10","23","119","4","7","22","10","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","1","1","3","11","47","2","4","17","3","0","2","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"目黒区","3","0","1","16","56","1","6","8","4","2","0","2","0","0","1","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","34","5","10","42","149","6","11","8","3","4","0","0","1","0","5","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","29","4","4","46","115","7","17","24","6","2","0","5","0","0","0","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","2","0","0","2","13","0","3","3","0","0","0","1","0","0","1","0","0","1","0","0","0","7","4","1","1","1","0"
"中野区","22","2","8","18","66","0","24","2","7","0","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","1","1","0","17","57","1","7","8","4","1","1","1","1","0","1","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","10","2","2","4","10","0","0","3","0","3","0","1","0","0","0","0","0","1","0","0","0","7","4","1","1","1","0"
"北区","12","4","1","19","49","1","11","9","4","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","2","1","11","17","39","4","14","2","6","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","2","0","1","6","44","1","15","16","4","0","1","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","11","4","3","54","125","3","23","14","7","1","0","1","1","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","1","5","5","25","130","7","20","6","5","0","0","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","8","1","3","13","61","3","18","9","3","3","0","0","0","0","0","0","0","2","0","0","0","13","8","1","1","1","0"
"江戸川","4","4","8","54","126","5","13","15","2","1","3","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","3","9","3","44","110","4","13","45","3","3","4","0","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","1","1","25","96","9","11","18","8","2","1","1","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","4","1","3","8","18","1","4","14","3","0","0","0","0","0","0","0","0","0","0","0","1","14","8","1","1","1","0"
"南多摩","2","3","0","20","28","4","8","13","7","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","12","1","0","44","58","4","29","11","3","1","2","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","33","6","8","70","157","3","27","37","17","7","2","2","1","0","1","0","0","2","0","0","0","32","21","2","3","3","0"
"多摩小平","13","8","8","67","102","9","40","37","6","1","1","2","0","0","0","0","0","0","0","1","0","23","15","2","2","2","0"
"島しょ","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","251","85","99","713","2058","89","374","387","140","36","20","17","6","0","12","0","0","13","1","1","1","416","262","37","25","25","0"
