"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","2","0","1","6","23","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","1","0","11","20","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","2","1","8","10","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","0","4","15","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","13","38","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","4","9","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","5","3","2","12","52","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","5","2","5","21","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","1","0","11","15","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","2","6","26","40","3","1","1","9","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","18","1","2","15","56","4","0","5","6","1","0","0","0","0","2","0","0","0","0","0","1","","","","","",""
"渋谷区","1","0","0","3","14","1","3","0","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","5","0","0","12","30","2","0","2","4","0","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"杉並","9","1","2","9","22","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","2","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","4","0","1","15","1","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","1","1","0","12","22","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","0","0","3","19","5","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","2","1","3","46","47","0","0","3","3","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","5","1","2","11","45","1","3","4","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","2","8","34","2","2","0","3","0","0","0","0","0","0","0","0","0","0","2","1","","","","","",""
"江戸川","4","2","4","14","33","2","1","1","3","0","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","10","2","4","20","56","0","0","3","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","17","32","0","1","3","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","0","0","15","19","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","1","6","12","28","1","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","1","0","22","23","1","1","1","5","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","5","6","33","56","2","0","5","7","0","2","2","0","0","1","0","0","0","1","0","0","","","","","",""
"多摩小平","23","1","5","46","53","4","1","7","8","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","149","37","48","404","858","38","17","60","103","2","7","8","3","0","15","0","0","0","1","2","3","","","","","",""
